row,quality_of_class,difficulty_of_class,class_code,college,prof_firstname,prof_lastname,comment
1,1.5,4.0, PHY208,OHIO STATE UNIVERSITY,LUC,LECAVALIER,Overated Prof. who is in love with himself.
2,4.0,4.0, PSYCH571,OHIO STATE UNIVERSITY,LUC,LECAVALIER,No Comments
3,2.0,5.0, PSYHC571,OHIO STATE UNIVERSITY,LUC,LECAVALIER,No Comments
